COUNTY_NAME,MUNICIPALITY_NAME,PF_NAME,PERMIT_NUMBER,PF_KIND,MONITORING_PERIOD_BEGIN_DATE,MONITORING_PERIOD_END_DATE,SUBMISSION_DATE,OUTFALL_NUMBER,NON_COMPLIANCE_DATE,NON_COMPL_TYPE_DESC,NON_COMPL_CATEGORY_DESC,PARAMETER,SAMPLE_VALUE,VIOLATION_CONDITION,PERMIT_VALUE,UNIT_OF_MEASURE,STAT_BASE_CODE,DISCHARGE_COMMENTS,FACILITY_COMMENTS,Effective_Result,Is_Violation,Permit_Limit_Clean,Exceedance_Delta,Percent_of_Limit,Percent_Over_Limit,Severity,Data_Quality_Flag,Sample_Date,Month_Bucket,Compliance_Period_Key,Source_File,Ingested_At,Row_Hash,Has_Industrial_Parameters,Chemical_Laundering_Candidate,ACTIVITY_ID,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,STAY_VALUE_NMBR,LIMIT_TYPE_CODE,DMR_EVENT_ID,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,REPORTED_EXCURSION_NMBR,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,VALUE_RECEIVED_DATE,DAYS_LATE,NODI_CODE,EXCEEDENCE_PCT,NPDES_VIOLATION_ID,VIOLATION_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DATE,REGION,CHESAPEAKE_BAY_IND
"3604039267","AR0001830","0","3600860999","001","EXO","3600917826","H","3601223154","3609409238","07/01/2024","06/30/2029","6","6","51040","E. coli","1","","3615283650","C3","2050","13","#/100mL","30","MPN/100mL",2050.0,"7B","AVG","<=","N","GR","01/4M","","ENF","3630973167","04/30/2026","GR","01/4M","1","4042444840","C3","3864823364","4800","13","#/100mL",4800.0,"=","02/23/2026","","","134","3686061861","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","04/30/2026","","","","","","","","",4800.0,True,2050.0,2750.0,234.14634146341461,134.14634146341464,"","","-001-E. coli","EPA_ECHO","2026-03-25T14:13:42.066620",-8531933134677769292,False,False
"3604692577","AR0021865","0","3601058533","001","EXO","3601050821","A","3601391490","3610406536","01/01/2026","12/31/2030","1","1","51040","E. coli","1","","3616856780","C3","410","13","#/100mL","30","MPN/100mL",410.0,"7B","AVG","<=","N","GR","03/30","","ENF","3628670725","01/31/2026","GR","03/30","2","4088359295","C3","3864538223","2419.6","13","#/100mL",2419.6,"<=","02/17/2026","","","490","3686027775","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",2419.6,True,410.0,2009.6,590.1463414634146,490.1463414634146,"","","-001-E. coli","EPA_ECHO","2026-03-25T14:13:42.066620",-8263878353698388814,False,False
"3604692577","AR0021865","0","3601058533","001","EXO","3601050821","A","3601391490","3610406536","01/01/2026","12/31/2030","1","1","51040","E. coli","1","","3616856779","C2","126","13","#/100mL","30","MPN/100mL",126.0,"3D","AVG","<=","N","GR","03/30","","ENF","3628670725","01/31/2026","GR","03/30","2","4088359294","C2","3864538221","25163.84","13","#/100mL",25163.84,"<=","02/17/2026","","","19871","3686027774","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",25163.84,True,126.0,25037.84,19971.301587301587,19871.301587301587,"","","-001-E. coli","EPA_ECHO","2026-03-25T14:13:42.066620",597056300738406342,False,False
"3604043816","AR0022101","0","3600862278","001","EXO","3600918792","A1","3601224265","3609025638","07/01/2024","06/30/2029","1","1","51040","E. coli","1","","3614695098","C3","2050","13","#/100mL","30","MPN/100mL",2050.0,"DD","MAX","<=","N","GR","03/07","","ENF","3629769222","12/31/2025","GR","03/07","1","4024212769","C3","3862552439","2420","13","#/100mL",2420.0,">","01/23/2026","","","99999","3685730597","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",2420.0,True,2050.0,370.0,118.04878048780488,18.048780487804876,"","","-001-E. coli","EPA_ECHO","2026-03-25T14:13:42.066620",4194155205956727635,False,False
"3602888392","AR0020001","0","3600585743","001","EXO","3600646875","A","3600892578","3606250007","11/02/2024","10/31/2026","1","1","50060","Chlorine, total residual","1","","3610690791","C3",".032","19","mg/L","19","mg/L",0.032,"IA","MAX","<=","N","GR","01/30","","ENF","3621052349","01/31/2026","GR","01/30","1","3915677540","C3","3867185115",".04","19","mg/L",0.04,"=","03/16/2026","18","","25","3687284934","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",0.04,True,0.032,0.008,125.0,25.0,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",4718338713281715595,False,False
"3602860556","AR0020036","5","3600581474","001","EXO","3600643544","A","3600888519","3606221207","10/01/2021","09/30/2026","1","1","50060","Chlorine, total residual","1","","3610639885","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<","N","GR","02/30","","ENF","3620913256","11/30/2025","GR","02/30","1","3913624709","C3","3862192002",".09","19","mg/L",0.09,"=","01/20/2026","26","","718","3685713216","E90","R","11/30/2025","3","11/30/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.09,True,0.011,0.079,818.1818181818181,718.1818181818182,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",8468407014565015953,False,False
"3604658261","AR0020036","0","3601048321","001","EXO","3601041808","A1","3601380815","3610239680","12/01/2025","11/30/2030","1","1","50060","Chlorine, total residual","1","","3616601857","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<","N","GR","02/30","","ENF","3633883559","12/31/2025","GR","02/30","1","4084772041","C3","3861199040",".04","19","mg/L",0.04,"=","01/23/2026","","","264","3685729275","E90","R","12/31/2025","8","12/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.04,True,0.011,0.029,363.6363636363637,263.6363636363637,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",139450067724899567,False,False
"3604658261","AR0020036","0","3601048321","001","EXO","3601041808","A1","3601380815","3610239680","12/01/2025","11/30/2030","1","1","50060","Chlorine, total residual","1","","3616601857","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<","N","GR","02/30","","ENF","3633883560","01/31/2026","GR","02/30","1","4084772060","C3","3865645261",".25","19","mg/L",0.25,"=","03/06/2026","9","","2173","3687268667","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",0.25,True,0.011,0.239,2272.727272727273,2172.7272727272725,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-8574230664069066324,False,False
"3602732689","AR0020621","0","3600547159","001","EXO","3600600972","A","3600836626","3605921252","06/01/2024","05/31/2026","1","1","50060","Chlorine, total residual","1","","3610152137","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3619568200","10/31/2025","GR","02/30","1","3897306165","C3","3858543894",".05","19","mg/L",0.05,"=","11/24/2025","","","355","3684574491","E90","R","10/31/2025","1","10/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",0.05,True,0.011,0.03900000000000001,454.54545454545456,354.5454545454546,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",3585260580068232490,False,False
"3602732689","AR0020621","0","3600547159","001","EXO","3600600972","A","3600836626","3605921252","06/01/2024","05/31/2026","1","1","50060","Chlorine, total residual","1","","3610152137","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3619568201","11/30/2025","GR","01/30","0","3897306166","C3","3860875885",".1","19","mg/L",0.1,"=","12/22/2025","","","809","3685553274","E90","R","11/30/2025","1","11/30/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.1,True,0.011,0.08900000000000001,909.0909090909091,809.0909090909091,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-616260729471527402,False,False
"3602732689","AR0020621","0","3600547159","001","EXO","3600600972","A","3600836626","3605921252","06/01/2024","05/31/2026","1","1","50060","Chlorine, total residual","1","","3610152137","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3619568202","12/31/2025","GR","02/30","0","3897306167","C3","3865088836",".02","19","mg/L",0.02,"=","02/26/2026","32","","82","3686075008","D90","K","02/25/2026","2","02/26/2026","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.02,True,0.011,0.009000000000000001,181.81818181818184,81.81818181818184,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-3358286553280140823,False,False
"3602732689","AR0020621","0","3600547159","001","EXO","3600600972","A","3600836626","3605921252","06/01/2024","05/31/2026","1","1","50060","Chlorine, total residual","1","","3610152137","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3619568202","12/31/2025","GR","02/30","0","3897306167","C3","3865088836",".02","19","mg/L",0.02,"=","02/26/2026","32","","82","3686083112","E90","R","12/31/2025","1","12/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.02,True,0.011,0.009000000000000001,181.81818181818184,81.81818181818184,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-7258253519702714046,False,False
"3602232457","AR0021377","0","3600471194","001","EXO","3600512648","B","3600736489","3605271215","07/01/2023","06/30/2025","2","2","50060","Chlorine, total residual","1","","3608962935","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","01/60","","ENF","3629601203","12/31/2025","GR","01/60","0","4022085249","C3","3862412970",".16","19","mg/L",0.16,"=","01/22/2026","","","1355","3685728066","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.16,True,0.011,0.149,1454.5454545454547,1354.5454545454545,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-5414561990225411677,False,False
"3602305597","AR0021873","0","3600488141","001","EXO","3600532213","A","3600758504","3605440470","10/01/2023","09/30/2025","1","1","50060","Chlorine, total residual","1","","3609261530","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3630376180","11/30/2025","GR","02/30","1","4033222039","C3","3860961347",".06","19","mg/L",0.06,"=","12/23/2025","","","445","3685562034","E90","R","12/31/2025","1","12/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.06,True,0.011,0.049,545.4545454545455,445.4545454545455,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-6766086264408756149,False,False
"3602305597","AR0021873","0","3600488141","001","EXO","3600532213","A","3600758504","3605440470","10/01/2023","09/30/2025","1","1","50060","Chlorine, total residual","1","","3609261530","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3630376195","12/31/2025","GR","02/30","1","4033222320","C3","3862365057",".04","19","mg/L",0.04,"=","01/22/2026","","","264","3685727169","E90","R","12/31/2025","1","12/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.04,True,0.011,0.029,363.6363636363637,263.6363636363637,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-6249967854568618202,False,False
"3602305597","AR0021873","0","3600488141","001","EXO","3600532213","A","3600758504","3605440470","10/01/2023","09/30/2025","1","1","50060","Chlorine, total residual","1","","3609261530","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3630376217","01/31/2026","GR","01/30","1","4033222501","C3","3865239345",".03","19","mg/L",0.03,"=","02/27/2026","2","","173","3687081926","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",0.03,True,0.011,0.019,272.72727272727275,172.72727272727272,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",4910112330224359769,False,False
"3602305597","AR0021873","0","3600488141","001","EXO","3600532213","A","3600758504","3605440470","10/01/2023","09/30/2025","1","1","50060","Chlorine, total residual","1","","3609261530","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","02/30","","ENF","3630376232","02/28/2026","GR","02/30","1","4033222736","C3","3867112573",".08","19","mg/L",0.08,"=","03/13/2026","","","627","3687282638","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","02/28/2026","","","","","","","","",0.08,True,0.011,0.069,727.2727272727274,627.2727272727274,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",5722416175435864359,False,False
"3602403696","AR0021881","0","3600519600","001","EXO","3600558370","A","3600788257","3605728629","02/01/2024","01/31/2026","1","1","50060","Chlorine, total residual","1","","3609775042","C3",".05","19","mg/L","19","mg/L",0.05,"IA","MAX","<=","N","GR","03/30","","ENF","3618697161","10/31/2025","GR","03/30","3","3882243396","C3","3859098684",".2","19","mg/L",0.2,"=","12/03/2025","8","","300","3685495998","E90","R","10/31/2025","3","10/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",0.2,True,0.05,0.15000000000000002,400.0,300.00000000000006,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-6629229744707660824,False,False
"3602403696","AR0021881","0","3600519600","001","EXO","3600558370","A","3600788257","3605728629","02/01/2024","01/31/2026","1","1","50060","Chlorine, total residual","1","","3609775042","C3",".05","19","mg/L","19","mg/L",0.05,"IA","MAX","<=","N","GR","03/30","","ENF","3618697162","11/30/2025","GR","03/30","3","3882243415","C3","3860961428",".16","19","mg/L",0.16,"=","12/23/2025","","","220","3685562043","E90","R","11/30/2025","3","11/30/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.16,True,0.05,0.11,320.0,219.99999999999997,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",6756551121422307221,False,False
"3602403696","AR0021881","0","3600519600","001","EXO","3600558370","A","3600788257","3605728629","02/01/2024","01/31/2026","1","1","50060","Chlorine, total residual","1","","3609775042","C3",".05","19","mg/L","19","mg/L",0.05,"IA","MAX","<=","N","GR","03/30","","ENF","3618697163","12/31/2025","GR","03/30","3","3882243431","C3","3862583644",".23","19","mg/L",0.23,"=","01/24/2026","","","360","3685730917","E90","R","12/31/2025","3","12/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.23,True,0.05,0.18,459.99999999999994,359.99999999999994,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-6745008265355840983,False,False
"3602403696","AR0021881","0","3600519600","001","EXO","3600558370","A","3600788257","3605728629","02/01/2024","01/31/2026","1","1","50060","Chlorine, total residual","1","","3609775042","C3",".05","19","mg/L","19","mg/L",0.05,"IA","MAX","<=","N","GR","03/30","","ENF","3618697164","01/31/2026","GR","03/30","3","3882243447","C3","3864985743",".23","19","mg/L",0.23,"=","02/25/2026","","","360","3686066564","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",0.23,True,0.05,0.18,459.99999999999994,359.99999999999994,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",1835775674768287653,False,False
"3602733575","AR0021890","0","3600547317","001","EXO","3600601085","A","3600836761","3605922163","06/01/2021","05/31/2026","1","1","50060","Chlorine, total residual","1","","3610153721","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","03/30","","ENF","3619571948","10/31/2025","GR","03/30","1","3897336148","C3","3857344748",".21","19","mg/L",0.21,"=","02/19/2026","86","","1809","3686037778","D90","K","12/26/2025","2","02/19/2026","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",0.21,True,0.011,0.19899999999999998,1909.090909090909,1809.090909090909,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",-7159136757210055688,False,False
"3602733575","AR0021890","0","3600547317","001","EXO","3600601085","A","3600836761","3605922163","06/01/2021","05/31/2026","1","1","50060","Chlorine, total residual","1","","3610153721","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","03/30","","ENF","3619571948","10/31/2025","GR","03/30","1","3897336148","C3","3857344748",".21","19","mg/L",0.21,"=","02/19/2026","86","","1809","3686037779","E90","R","12/31/2025","3","12/31/2025","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",0.21,True,0.011,0.19899999999999998,1909.090909090909,1809.090909090909,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",181491874504125935,False,False
"3602733575","AR0021890","0","3600547317","001","EXO","3600601085","A","3600836761","3605922163","06/01/2021","05/31/2026","1","1","50060","Chlorine, total residual","1","","3610153721","C3",".011","19","mg/L","19","mg/L",0.011,"IA","MAX","<=","N","GR","03/30","","ENF","3619571949","11/30/2025","GR","03/30","0","3897336149","C3","3859367373",".23","19","mg/L",0.23,"=","02/19/2026","56","","1991","3686037762","D90","K","01/25/2026","2","02/19/2026","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.23,True,0.011,0.219,2090.909090909091,1990.909090909091,"","","-001-Chlorine, total residual","EPA_ECHO","2026-03-25T14:13:42.066620",315737310031394549,False,False
